SYMBOL,INTERVAL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
HDFC.NS,D,6/28/2007 12:00:00 AM,379.200006,395.000006,375.260006,391.990006,6262464.907
HDFC.NS,D,6/29/2007 12:00:00 AM,392.020006,409.000006,392.020006,406.740006,6601449.902
HDFC.NS,D,7/2/2007 00:00:00,360.000005,409.000006,360.000005,406.400006,1571664.977
HDFC.NS,D,7/3/2007 00:00:00,409.000006,409.200006,393.240006,400.110006,2136749.968
HDFC.NS,D,7/4/2007 00:00:00,404.600006,404.980006,395.210006,396.470006,983474.9853
HDFC.NS,D,7/5/2007 00:00:00,396.150006,399.600006,386.520006,390.050006,1453224.978
HDFC.NS,D,7/6/2007 00:00:00,387.040006,390.000006,382.400006,383.310006,1847989.972
HDFC.NS,D,7/9/2007 00:00:00,386.000006,390.980006,381.200006,384.470006,1224499.982
HDFC.NS,D,7/10/2007 00:00:00,387.200006,388.400006,379.600006,383.080006,2914554.957
HDFC.NS,D,7/11/2007 00:00:00,380.400006,386.600006,380.010006,380.870006,1390394.979
HDFC.NS,D,7/12/2007 00:00:00,383.600006,393.420006,383.110006,390.820006,1835494.973
HDFC.NS,D,7/13/2007 12:00:00 AM,391.030006,400.220006,391.030006,397.510006,3711549.945
HDFC.NS,D,7/16/2007 12:00:00 AM,397.600006,402.400006,394.020006,399.050006,3225969.952
HDFC.NS,D,7/17/2007 12:00:00 AM,400.740006,400.920006,389.000006,392.540006,2687154.96
HDFC.NS,D,7/18/2007 12:00:00 AM,393.800006,393.800006,388.400006,390.020006,1868114.972
HDFC.NS,D,7/19/2007 12:00:00 AM,390.000006,395.000006,388.200006,391.560006,2060754.969
HDFC.NS,D,7/20/2007 12:00:00 AM,395.600006,398.960006,389.110006,393.260006,3259049.951
HDFC.NS,D,7/23/2007 12:00:00 AM,392.800006,400.000006,392.000006,398.370006,2206714.967
HDFC.NS,D,7/24/2007 12:00:00 AM,399.940006,400.000006,391.000006,394.600006,1306599.981
HDFC.NS,D,7/25/2007 12:00:00 AM,393.000006,400.000006,386.600006,393.280006,2532054.962
HDFC.NS,D,7/26/2007 12:00:00 AM,394.400006,410.000006,392.000006,405.770006,4841819.928
HDFC.NS,D,7/27/2007 12:00:00 AM,400.000006,400.000006,379.000006,381.520006,4676039.93
HDFC.NS,D,7/30/2007 12:00:00 AM,379.960006,388.400006,372.200006,381.490006,3668099.945
HDFC.NS,D,7/31/2007 12:00:00 AM,384.000006,406.000006,383.000006,403.420006,3305264.951
HDFC.NS,D,8/1/2007 00:00:00,394.400006,400.000006,380.000006,388.510006,4548684.932
HDFC.NS,D,8/2/2007 00:00:00,388.000006,393.000006,382.200006,389.090006,2511009.963
HDFC.NS,D,8/3/2007 00:00:00,405.000006,407.800006,390.400006,397.910006,4285659.936
HDFC.NS,D,8/6/2007 00:00:00,393.000006,393.980006,384.430006,388.190006,2902109.957
HDFC.NS,D,8/7/2007 00:00:00,393.000006,397.000006,389.250006,394.640006,3394929.949
HDFC.NS,D,8/8/2007 00:00:00,395.800006,418.560006,395.800006,414.460006,4404639.934
HDFC.NS,D,8/9/2007 00:00:00,420.000006,420.000006,400.400006,403.950006,3452864.949
HDFC.NS,D,8/10/2007 00:00:00,395.000006,396.000006,383.260006,389.750006,4128314.938
HDFC.NS,D,8/13/2007 12:00:00 AM,391.000006,400.000006,391.000006,396.660006,1238604.982
HDFC.NS,D,8/14/2007 12:00:00 AM,397.770006,397.770006,387.000006,388.220006,1440929.979
HDFC.NS,D,8/16/2007 12:00:00 AM,377.200006,388.980006,370.000006,376.650006,5516889.918
HDFC.NS,D,8/17/2007 12:00:00 AM,370.000006,386.980006,357.110005,379.920006,5488029.918
HDFC.NS,D,8/20/2007 12:00:00 AM,389.990006,397.800006,379.000006,383.140006,4998534.926
HDFC.NS,D,8/21/2007 12:00:00 AM,388.000006,388.000006,379.000006,380.640006,2673464.96
HDFC.NS,D,8/22/2007 12:00:00 AM,382.000006,389.000006,378.050006,380.350006,3561589.947
HDFC.NS,D,8/23/2007 12:00:00 AM,390.000006,399.810006,380.000006,381.550006,2879994.957
HDFC.NS,D,8/24/2007 12:00:00 AM,387.400006,387.400006,380.000006,381.720006,1488929.978
HDFC.NS,D,8/27/2007 12:00:00 AM,385.600006,397.000006,385.600006,394.410006,2030794.97
HDFC.NS,D,8/28/2007 12:00:00 AM,393.990006,400.000006,390.200006,395.570006,2836404.958
HDFC.NS,D,8/29/2007 12:00:00 AM,391.000006,396.000006,384.310006,391.100006,4633589.931
HDFC.NS,D,8/30/2007 12:00:00 AM,394.010006,404.400006,388.030006,398.110006,5484124.918
HDFC.NS,D,8/31/2007 12:00:00 AM,399.200006,401.000006,393.000006,395.500006,2239159.967
HDFC.NS,D,9/3/2007 00:00:00,397.600006,404.400006,392.000006,399.660006,1658164.975
HDFC.NS,D,9/4/2007 00:00:00,405.000006,415.000006,399.090006,412.110006,2568729.962
HDFC.NS,D,9/5/2007 00:00:00,411.000006,415.960006,406.200006,410.330006,2311334.966
HDFC.NS,D,9/6/2007 00:00:00,419.980006,426.000006,403.200006,422.530006,3391879.949
HDFC.NS,D,9/7/2007 00:00:00,422.000006,429.940006,419.000006,425.390006,1818424.973
HDFC.NS,D,9/10/2007 00:00:00,414.510006,425.000006,412.000006,421.540006,1410239.979
HDFC.NS,D,9/11/2007 00:00:00,422.000006,430.940006,422.000006,429.650006,1800174.973
HDFC.NS,D,9/12/2007 00:00:00,431.000006,440.000007,425.030006,434.190006,2948874.956
HDFC.NS,D,9/13/2007 12:00:00 AM,435.000006,442.800007,435.000006,441.410007,2411724.964
HDFC.NS,D,9/14/2007 12:00:00 AM,444.220007,448.000007,439.000007,444.330007,2103044.969
HDFC.NS,D,9/17/2007 12:00:00 AM,436.020006,450.000007,429.600006,436.060006,2332404.965
HDFC.NS,D,9/18/2007 12:00:00 AM,432.000006,438.800007,430.220006,436.120006,2800849.958
HDFC.NS,D,9/19/2007 12:00:00 AM,448.800007,484.800007,448.260007,470.360007,5839624.913
HDFC.NS,D,9/20/2007 12:00:00 AM,465.200007,476.400007,465.200007,467.830007,2928689.956
HDFC.NS,D,9/21/2007 12:00:00 AM,471.000007,479.000007,457.000007,473.770007,3865684.942
HDFC.NS,D,9/24/2007 12:00:00 AM,481.800007,481.800007,472.260007,476.110007,2272249.966
HDFC.NS,D,9/25/2007 12:00:00 AM,476.110007,483.760007,472.240007,478.480007,1983829.97
HDFC.NS,D,9/26/2007 12:00:00 AM,480.000007,508.940008,478.500007,495.320007,2824194.958
HDFC.NS,D,9/27/2007 12:00:00 AM,499.000007,507.940008,490.010007,500.640007,3947769.941
HDFC.NS,D,9/28/2007 12:00:00 AM,485.980007,509.600008,485.980007,505.580008,2214904.967
HDFC.NS,D,10/1/2007 00:00:00,500.600007,509.600008,489.400007,505.310008,1894874.972
HDFC.NS,D,10/3/2007 00:00:00,509.800008,539.800008,505.000008,518.300008,4525059.933
HDFC.NS,D,10/4/2007 00:00:00,515.000008,515.000008,495.000007,498.750007,3450484.949
HDFC.NS,D,10/5/2007 00:00:00,500.400007,506.000008,488.050007,490.130007,2249389.966
HDFC.NS,D,10/8/2007 00:00:00,497.990007,500.000007,488.000007,493.900007,1969794.971
HDFC.NS,D,10/9/2007 00:00:00,495.980007,505.000008,491.200007,501.890007,3040879.955
HDFC.NS,D,10/10/2007 00:00:00,505.000008,511.000008,498.110007,501.790007,1687129.975
HDFC.NS,D,10/11/2007 00:00:00,512.670008,512.670008,498.310007,504.920008,1618344.976
HDFC.NS,D,10/12/2007 00:00:00,484.200007,500.980007,484.200007,495.550007,2391279.964
HDFC.NS,D,10/15/2007 12:00:00 AM,500.000007,517.000008,489.110007,512.330008,4596554.932
HDFC.NS,D,10/16/2007 12:00:00 AM,512.000008,519.000008,500.200007,514.900008,2599744.961
HDFC.NS,D,10/17/2007 12:00:00 AM,504.000008,504.000008,470.000007,497.280007,2692454.96
HDFC.NS,D,10/18/2007 12:00:00 AM,498.000007,517.000008,480.400007,490.020007,4031124.94
HDFC.NS,D,10/19/2007 12:00:00 AM,484.020007,498.000007,450.000007,482.560007,51963604.23
HDFC.NS,D,10/22/2007 12:00:00 AM,469.800007,530.600008,462.000007,511.790008,7131954.894
HDFC.NS,D,10/23/2007 12:00:00 AM,518.800008,520.000008,498.200007,513.730008,4978529.926
HDFC.NS,D,10/24/2007 12:00:00 AM,522.940008,537.800008,504.110008,508.550008,2519484.962
HDFC.NS,D,10/25/2007 12:00:00 AM,510.000008,510.000008,496.050007,505.660008,3698054.945
HDFC.NS,D,10/26/2007 12:00:00 AM,506.200008,521.600008,504.000008,514.350008,1609174.976
HDFC.NS,D,10/29/2007 12:00:00 AM,516.000008,566.990008,516.000008,562.600008,4469574.933
HDFC.NS,D,10/30/2007 12:00:00 AM,579.800009,579.800009,546.050008,552.210008,2577949.962
HDFC.NS,D,10/31/2007 12:00:00 AM,569.800008,569.800008,545.000008,554.310008,2400544.964
HDFC.NS,D,11/1/2007 00:00:00,560.000008,562.000008,532.110008,539.450008,3883974.942
HDFC.NS,D,11/2/2007 00:00:00,525.010008,535.000008,518.000008,530.100008,3166984.953
HDFC.NS,D,11/5/2007 00:00:00,530.000008,530.000008,520.000008,522.020008,2146149.968
HDFC.NS,D,11/6/2007 00:00:00,522.400008,528.000008,514.000008,517.460008,4049099.94
HDFC.NS,D,11/7/2007 00:00:00,522.000008,523.000008,502.000007,514.240008,6834594.898
HDFC.NS,D,11/8/2007 00:00:00,509.800008,525.800008,484.510007,513.100008,2280764.966
HDFC.NS,D,11/9/2007 00:00:00,525.800008,528.000008,500.000007,504.780008,103374.9985
HDFC.NS,D,11/12/2007 00:00:00,503.940008,509.600008,496.050007,503.410008,2829359.958
HDFC.NS,D,11/13/2007 12:00:00 AM,499.800007,524.400008,498.000007,516.320008,3561139.947
HDFC.NS,D,11/14/2007 12:00:00 AM,530.000008,562.990008,527.030008,552.190008,7752084.884
HDFC.NS,D,11/15/2007 12:00:00 AM,550.000008,552.000008,535.000008,540.200008,2457359.963
HDFC.NS,D,11/16/2007 12:00:00 AM,536.000008,550.000008,525.000008,540.250008,2515809.963
HDFC.NS,D,11/19/2007 12:00:00 AM,542.800008,546.800008,536.400008,538.790008,3431449.949
HDFC.NS,D,11/20/2007 12:00:00 AM,537.980008,537.980008,524.320008,528.080008,2666324.96
HDFC.NS,D,11/21/2007 12:00:00 AM,530.000008,530.000008,516.000008,521.880008,7136194.894
HDFC.NS,D,11/22/2007 12:00:00 AM,524.000008,524.000008,498.020007,513.030008,3121854.953
HDFC.NS,D,11/23/2007 12:00:00 AM,512.030008,539.000008,512.030008,533.890008,2255484.966
HDFC.NS,D,11/26/2007 12:00:00 AM,540.000008,551.600008,539.200008,542.480008,2576369.962
HDFC.NS,D,11/27/2007 12:00:00 AM,539.000008,546.100008,528.200008,540.020008,2106419.969
HDFC.NS,D,11/28/2007 12:00:00 AM,540.450008,546.000008,536.400008,541.030008,2082159.969
HDFC.NS,D,11/29/2007 12:00:00 AM,550.800008,557.560008,536.000008,541.510008,3960669.941
HDFC.NS,D,11/30/2007 12:00:00 AM,540.200008,562.800008,537.050008,556.280008,3750124.944
HDFC.NS,D,12/3/2007 00:00:00,556.480008,568.000008,545.400008,547.670008,6299139.906
HDFC.NS,D,12/4/2007 00:00:00,548.000008,552.000008,544.000008,547.440008,989349.9853
HDFC.NS,D,12/5/2007 00:00:00,549.980008,550.800008,544.000008,547.990008,6794369.899
HDFC.NS,D,12/6/2007 00:00:00,557.600008,568.400008,551.130008,562.860008,2636499.961
HDFC.NS,D,12/7/2007 00:00:00,560.180008,589.880009,560.180008,584.480009,4302264.936
HDFC.NS,D,12/10/2007 00:00:00,590.000009,592.000009,563.220008,575.340009,2247904.967
HDFC.NS,D,12/11/2007 00:00:00,576.020009,593.700009,576.020009,588.990009,3163184.953
HDFC.NS,D,12/12/2007 00:00:00,580.000009,626.450009,579.980009,622.420009,5307399.921
HDFC.NS,D,12/13/2007 12:00:00 AM,610.200009,643.00001,600.000009,633.880009,3895944.942
HDFC.NS,D,12/14/2007 12:00:00 AM,626.000009,626.000009,608.000009,612.150009,1950844.971
HDFC.NS,D,12/17/2007 12:00:00 AM,612.150009,612.150009,567.000008,573.910009,3068594.954
HDFC.NS,D,12/18/2007 12:00:00 AM,582.000009,599.800009,557.130008,562.350008,3331854.95
HDFC.NS,D,12/19/2007 12:00:00 AM,564.960008,573.940009,539.010008,549.780008,4153184.938
HDFC.NS,D,12/20/2007 12:00:00 AM,559.800008,559.960008,542.040008,544.590008,3824259.943
HDFC.NS,D,12/24/2007 12:00:00 AM,555.000008,580.000009,553.980008,579.710009,2235729.967
HDFC.NS,D,12/26/2007 12:00:00 AM,578.670009,584.000009,570.010008,578.360009,1169024.983
HDFC.NS,D,12/27/2007 12:00:00 AM,575.020009,586.830009,572.000009,582.040009,3386279.95
HDFC.NS,D,12/28/2007 12:00:00 AM,574.250009,590.200009,568.020008,585.270009,1918519.971
HDFC.NS,D,12/31/2007 12:00:00 AM,584.000009,595.000009,570.200008,575.550009,683029.9898
HDFC.NS,D,1/1/2008 00:00:00,582.400009,586.980009,573.000009,584.520009,611404.9909
HDFC.NS,D,1/2/2008 00:00:00,590.000009,618.000009,580.410009,611.760009,3603979.946
HDFC.NS,D,1/3/2008 00:00:00,606.000009,617.940009,602.110009,609.000009,2499414.963
HDFC.NS,D,1/4/2008 00:00:00,612.000009,638.00001,606.060009,625.300009,2990689.955
HDFC.NS,D,1/7/2008 00:00:00,614.400009,627.940009,610.100009,623.260009,2321779.965
HDFC.NS,D,1/8/2008 00:00:00,628.000009,639.98001,604.000009,616.100009,2377509.965
HDFC.NS,D,1/9/2008 00:00:00,614.000009,652.40001,608.000009,636.030009,2975719.956
HDFC.NS,D,1/10/2008 00:00:00,625.000009,643.94001,620.110009,626.330009,2307494.966
HDFC.NS,D,1/11/2008 00:00:00,616.000009,631.700009,597.200009,611.740009,3310829.951
HDFC.NS,D,1/14/2008 12:00:00 AM,629.600009,629.600009,592.100009,595.780009,3680509.945
HDFC.NS,D,1/15/2008 12:00:00 AM,602.150009,609.000009,576.600009,583.710009,2609324.961
HDFC.NS,D,1/16/2008 12:00:00 AM,585.000009,585.000009,559.050008,569.000008,4619704.931
HDFC.NS,D,1/17/2008 12:00:00 AM,578.000009,585.200009,548.400008,570.370008,6273019.907
HDFC.NS,D,1/18/2008 12:00:00 AM,570.000008,575.800009,556.110008,562.000008,3443774.949
HDFC.NS,D,1/21/2008 12:00:00 AM,566.000008,567.800008,524.000008,537.020008,3490369.948
HDFC.NS,D,1/22/2008 12:00:00 AM,530.000008,537.000008,440.000007,502.050007,9303249.861
HDFC.NS,D,1/23/2008 12:00:00 AM,516.000008,559.960008,500.000007,506.680008,5605149.916
HDFC.NS,D,1/24/2008 12:00:00 AM,520.000008,558.000008,504.000008,521.840008,3684519.945
HDFC.NS,D,1/25/2008 12:00:00 AM,539.400008,549.800008,528.260008,542.850008,2382094.965
HDFC.NS,D,1/28/2008 12:00:00 AM,536.000008,563.310008,520.200008,557.010008,2765754.959
HDFC.NS,D,1/29/2008 12:00:00 AM,560.000008,585.800009,548.020008,572.800009,2166034.968
HDFC.NS,D,1/30/2008 12:00:00 AM,560.740008,584.020009,559.000008,576.830009,1766204.974
HDFC.NS,D,1/31/2008 12:00:00 AM,567.600008,580.000009,550.000008,567.820008,4618674.931
HDFC.NS,D,2/1/2008 00:00:00,567.000008,601.770009,567.000008,599.980009,2415909.964
HDFC.NS,D,2/4/2008 00:00:00,602.200009,611.000009,594.200009,603.780009,3170979.953
HDFC.NS,D,2/5/2008 00:00:00,602.600009,619.600009,602.600009,614.010009,2691969.96
HDFC.NS,D,2/6/2008 00:00:00,600.000009,610.000009,580.000009,595.640009,2061349.969
HDFC.NS,D,2/7/2008 00:00:00,597.000009,599.000009,576.420009,589.690009,2441324.964
HDFC.NS,D,2/8/2008 00:00:00,583.800009,583.800009,541.040008,558.570008,1871774.972
HDFC.NS,D,2/11/2008 00:00:00,558.580008,559.800008,511.000008,525.520008,2723009.959
HDFC.NS,D,2/12/2008 00:00:00,535.000008,539.960008,518.450008,523.500008,1027564.985
HDFC.NS,D,2/13/2008 12:00:00 AM,529.000008,551.390008,524.400008,543.700008,2033889.97
HDFC.NS,D,2/14/2008 12:00:00 AM,551.990008,579.780009,548.000008,573.020009,1738359.974
HDFC.NS,D,2/15/2008 12:00:00 AM,562.200008,589.950009,559.000008,585.090009,1378049.979
HDFC.NS,D,2/18/2008 12:00:00 AM,590.000009,590.000009,570.400008,580.480009,967684.9856
HDFC.NS,D,2/19/2008 12:00:00 AM,582.400009,591.800009,565.200008,570.680009,1350289.98
HDFC.NS,D,2/20/2008 12:00:00 AM,568.000008,568.000008,545.000008,550.130008,5080809.924
HDFC.NS,D,2/21/2008 12:00:00 AM,555.800008,561.020008,520.240008,529.970008,2485389.963
HDFC.NS,D,2/22/2008 12:00:00 AM,528.000008,528.000008,512.000008,514.900008,3694959.945
HDFC.NS,D,2/25/2008 12:00:00 AM,518.200008,520.400008,508.430008,517.640008,2269709.966
HDFC.NS,D,2/26/2008 12:00:00 AM,520.420008,525.000008,512.400008,516.110008,1799889.973
HDFC.NS,D,2/27/2008 12:00:00 AM,519.000008,543.300008,519.000008,538.100008,2016294.97
HDFC.NS,D,2/28/2008 12:00:00 AM,538.000008,561.000008,538.000008,549.630008,3950099.941
HDFC.NS,D,2/29/2008 12:00:00 AM,550.000008,567.940008,543.050008,559.270008,3982104.941
HDFC.NS,D,3/3/2008 00:00:00,555.400008,555.400008,503.400008,514.280008,3579084.947
HDFC.NS,D,3/4/2008 00:00:00,515.000008,543.960008,505.050008,526.190008,3193874.952
HDFC.NS,D,3/5/2008 00:00:00,512.200008,562.000008,512.200008,553.330008,3302659.951
HDFC.NS,D,3/7/2008 00:00:00,543.000008,543.000008,516.010008,525.040008,2848149.958
HDFC.NS,D,3/10/2008 00:00:00,505.050008,548.800008,502.200007,510.770008,12495994.81
HDFC.NS,D,3/11/2008 00:00:00,509.000008,510.400008,498.000007,500.460007,6854249.898
HDFC.NS,D,3/12/2008 00:00:00,514.620008,520.000008,500.000007,506.700008,2042434.97
HDFC.NS,D,3/13/2008 12:00:00 AM,502.220007,509.000008,482.400007,500.030007,3890399.942
HDFC.NS,D,3/14/2008 12:00:00 AM,490.200007,506.000008,488.000007,500.460007,2764994.959
HDFC.NS,D,3/17/2008 12:00:00 AM,481.000007,484.990007,437.000007,445.310007,7454619.889
HDFC.NS,D,3/18/2008 12:00:00 AM,439.800007,476.000007,425.000006,442.180007,7689754.885
HDFC.NS,D,3/19/2008 12:00:00 AM,450.200007,470.000007,430.470006,442.800007,3946064.941
HDFC.NS,D,3/24/2008 12:00:00 AM,464.930007,479.000007,451.000007,475.940007,3941764.941
HDFC.NS,D,3/25/2008 12:00:00 AM,486.000007,527.000008,485.050007,519.080008,4838049.928
HDFC.NS,D,3/26/2008 12:00:00 AM,523.800008,543.800008,519.000008,534.030008,4188124.938
HDFC.NS,D,3/27/2008 12:00:00 AM,532.000008,539.000008,519.000008,533.140008,3804724.943
HDFC.NS,D,3/28/2008 12:00:00 AM,532.000008,539.540008,507.280008,522.790008,5121719.924
HDFC.NS,D,3/31/2008 12:00:00 AM,515.990008,522.800008,470.270007,475.950007,5571789.917
HDFC.NS,D,4/1/2008 00:00:00,488.600007,494.600007,458.010007,472.390007,3364004.95
HDFC.NS,D,4/2/2008 00:00:00,484.800007,504.800008,484.800007,494.580007,2607289.961
HDFC.NS,D,4/3/2008 00:00:00,490.000007,499.740007,483.860007,488.990007,2476399.963
HDFC.NS,D,4/4/2008 00:00:00,488.990007,493.800007,450.200007,454.940007,4277854.936
HDFC.NS,D,4/7/2008 00:00:00,454.800007,472.600007,452.210007,460.270007,3486659.948
HDFC.NS,D,4/8/2008 00:00:00,461.400007,467.000007,455.000007,462.040007,3252629.952
HDFC.NS,D,4/9/2008 00:00:00,462.040007,489.800007,456.000007,480.730007,2379154.965
HDFC.NS,D,4/10/2008 00:00:00,484.000007,489.800007,475.750007,477.740007,3236954.952
HDFC.NS,D,4/11/2008 00:00:00,484.800007,487.990007,474.400007,476.020007,2906194.957
HDFC.NS,D,4/15/2008 12:00:00 AM,473.000007,478.960007,459.000007,475.290007,4267859.936
HDFC.NS,D,4/16/2008 12:00:00 AM,477.000007,489.960007,465.110007,477.460007,1932409.971
HDFC.NS,D,4/17/2008 12:00:00 AM,485.000007,507.000008,480.400007,496.750007,3699194.945
HDFC.NS,D,4/21/2008 12:00:00 AM,500.400007,521.990008,492.000007,497.910007,2848199.958
HDFC.NS,D,4/22/2008 12:00:00 AM,509.800008,519.000008,488.200007,517.070008,1935194.971
HDFC.NS,D,4/23/2008 12:00:00 AM,517.070008,518.800008,502.000007,512.680008,1833574.973
HDFC.NS,D,4/24/2008 12:00:00 AM,512.000008,527.540008,512.000008,518.900008,2736604.959
HDFC.NS,D,4/25/2008 12:00:00 AM,516.000008,542.600008,516.000008,538.950008,4187079.938
HDFC.NS,D,4/28/2008 12:00:00 AM,542.000008,548.800008,539.000008,544.050008,1370259.98
HDFC.NS,D,4/29/2008 12:00:00 AM,544.080008,583.000009,542.310008,577.760009,4906559.927
HDFC.NS,D,4/30/2008 12:00:00 AM,580.000009,580.030009,555.000008,560.000008,5606954.916
HDFC.NS,D,5/2/2008 00:00:00,562.000008,577.800009,551.400008,554.960008,5058314.925
HDFC.NS,D,5/5/2008 00:00:00,559.000008,565.540008,539.000008,542.260008,2790274.958
HDFC.NS,D,5/6/2008 00:00:00,541.000008,549.000008,526.110008,544.580008,3413744.949
HDFC.NS,D,5/7/2008 00:00:00,545.000008,553.190008,542.420008,546.480008,2917289.957
HDFC.NS,D,5/8/2008 00:00:00,543.600008,547.800008,542.600008,544.510008,4510144.933
HDFC.NS,D,5/9/2008 00:00:00,546.880008,546.880008,526.030008,528.900008,2794354.958
HDFC.NS,D,5/12/2008 00:00:00,530.000008,543.770008,522.020008,540.050008,2006709.97
HDFC.NS,D,5/13/2008 12:00:00 AM,545.000008,547.800008,522.200008,530.270008,2952899.956
HDFC.NS,D,5/14/2008 12:00:00 AM,530.000008,556.940008,526.020008,547.740008,4218384.937
HDFC.NS,D,5/15/2008 12:00:00 AM,550.000008,564.400008,542.200008,560.360008,3097974.954
HDFC.NS,D,5/16/2008 12:00:00 AM,562.000008,569.000008,549.000008,552.400008,3036774.955
HDFC.NS,D,5/20/2008 12:00:00 AM,548.000008,560.000008,545.800008,556.270008,3063094.954
HDFC.NS,D,5/21/2008 12:00:00 AM,551.800008,551.800008,531.800008,538.000008,4230834.937
HDFC.NS,D,5/22/2008 12:00:00 AM,530.200008,533.570008,520.820008,525.530008,2424919.964
HDFC.NS,D,5/23/2008 12:00:00 AM,527.200008,542.600008,527.200008,534.980008,2291044.966
HDFC.NS,D,5/26/2008 12:00:00 AM,529.200008,539.800008,506.240008,513.400008,2668334.96
HDFC.NS,D,5/27/2008 12:00:00 AM,518.380008,519.600008,498.510007,503.970008,3468344.948
HDFC.NS,D,5/28/2008 12:00:00 AM,504.000008,513.800008,496.000007,502.900007,6014859.91
HDFC.NS,D,5/29/2008 12:00:00 AM,505.800008,518.800008,475.240007,486.600007,4633959.931
HDFC.NS,D,5/30/2008 12:00:00 AM,498.990007,519.800008,492.000007,514.570008,3986704.941
HDFC.NS,D,6/2/2008 00:00:00,515.000008,522.000008,499.800007,504.280008,1519864.977
HDFC.NS,D,6/3/2008 00:00:00,504.000008,504.000008,486.000007,491.400007,2034174.97
HDFC.NS,D,6/4/2008 00:00:00,493.800007,497.740007,478.020007,480.540007,1934279.971
HDFC.NS,D,6/5/2008 00:00:00,480.540007,489.800007,473.800007,478.560007,4277039.936
HDFC.NS,D,6/6/2008 00:00:00,486.000007,493.800007,467.320007,469.890007,5855709.913
HDFC.NS,D,6/9/2008 00:00:00,451.220007,459.980007,422.900006,441.430007,8441564.874
HDFC.NS,D,6/10/2008 00:00:00,438.000007,442.990007,412.460006,420.780006,8801814.869
HDFC.NS,D,6/11/2008 00:00:00,427.480006,442.400007,423.000006,437.120007,4516809.933
HDFC.NS,D,6/12/2008 00:00:00,429.000006,443.000007,400.220006,434.850006,8582724.872
HDFC.NS,D,6/13/2008 12:00:00 AM,438.000007,440.000007,421.000006,425.840006,4156979.938
HDFC.NS,D,6/16/2008 12:00:00 AM,430.050006,448.600007,429.350006,432.120006,5204764.922
HDFC.NS,D,6/17/2008 12:00:00 AM,434.400006,461.600007,433.000006,459.440007,3613414.946
HDFC.NS,D,6/18/2008 12:00:00 AM,460.000007,469.000007,454.110007,462.940007,4036339.94
HDFC.NS,D,6/19/2008 12:00:00 AM,451.000007,456.980007,438.510007,446.560007,2814759.958
HDFC.NS,D,6/20/2008 12:00:00 AM,449.000007,469.000007,428.250006,434.520006,8524004.873
HDFC.NS,D,6/23/2008 12:00:00 AM,430.000006,448.960007,428.000006,442.770007,5201204.922
HDFC.NS,D,6/24/2008 12:00:00 AM,444.000007,458.000007,430.800006,452.850007,4689539.93
HDFC.NS,D,6/25/2008 12:00:00 AM,439.800007,439.980007,427.400006,433.740006,5831894.913
HDFC.NS,D,6/26/2008 12:00:00 AM,434.000006,454.000007,434.000006,447.250007,9290174.862
HDFC.NS,D,6/27/2008 12:00:00 AM,433.400006,433.400006,406.250006,410.480006,5975034.911
HDFC.NS,D,6/30/2008 12:00:00 AM,411.400006,417.000006,386.000006,392.970006,6342189.905
HDFC.NS,D,7/1/2008 00:00:00,392.960006,399.940006,358.630005,367.750005,5484219.918
HDFC.NS,D,7/2/2008 00:00:00,366.000005,419.600006,350.200005,407.370006,9286029.862
HDFC.NS,D,7/3/2008 00:00:00,400.000006,404.000006,373.000006,388.160006,5463929.919
HDFC.NS,D,7/4/2008 00:00:00,384.510006,414.800006,384.200006,411.480006,3269019.951
HDFC.NS,D,7/7/2008 00:00:00,415.600006,422.000006,402.320006,411.910006,2333054.965
HDFC.NS,D,7/8/2008 00:00:00,404.000006,408.760006,396.200006,402.190006,3080564.954
HDFC.NS,D,7/9/2008 00:00:00,416.000006,429.940006,412.730006,419.310006,3741109.944
HDFC.NS,D,7/10/2008 00:00:00,414.000006,432.780006,411.000006,423.270006,4424634.934
HDFC.NS,D,7/11/2008 00:00:00,425.000006,426.600006,394.000006,399.640006,4621794.931
HDFC.NS,D,7/14/2008 12:00:00 AM,392.020006,400.000006,381.000006,386.710006,4602879.931
HDFC.NS,D,7/15/2008 12:00:00 AM,385.980006,385.980006,350.840005,359.910005,6855694.898
HDFC.NS,D,7/16/2008 12:00:00 AM,370.000006,375.000006,336.440005,343.660005,7375124.89
HDFC.NS,D,7/17/2008 12:00:00 AM,358.970005,380.000006,351.000005,377.720006,9278864.862
HDFC.NS,D,7/18/2008 12:00:00 AM,383.000006,417.000006,380.000006,413.310006,8409289.875
HDFC.NS,D,7/21/2008 12:00:00 AM,420.000006,428.220006,404.400006,417.100006,9866884.853
HDFC.NS,D,7/22/2008 12:00:00 AM,416.000006,435.100006,412.000006,428.160006,7798699.884
HDFC.NS,D,7/23/2008 12:00:00 AM,450.000007,481.000007,440.000007,475.280007,12379594.82
HDFC.NS,D,7/24/2008 12:00:00 AM,477.000007,485.000007,465.110007,470.530007,9993849.851
HDFC.NS,D,7/25/2008 12:00:00 AM,461.000007,461.000007,432.000006,442.960007,6600619.902
HDFC.NS,D,7/28/2008 12:00:00 AM,443.050007,449.400007,437.020007,444.700007,4403174.934
HDFC.NS,D,7/29/2008 12:00:00 AM,440.000007,440.000007,411.000006,421.600006,4571964.932
HDFC.NS,D,7/30/2008 12:00:00 AM,422.110006,455.300007,422.110006,454.620007,3949794.941
